Geneid,Ctr_S1,Ctr_S2,Ctr_S7,Ctr_S13,RS_S6,RS_S9,RS_S12,RS_S16
ENSG00000241939,0,0,0,0,0,0,0,0
ENSG00000234617,1,3,2,3,1,0,1,4
ENSG00000251811,0,0,0,0,0,0,1,0
ENSG00000223916,3,0,0,0,1,1,0,0
ENSG00000144649,5,11,2,3,12,10,0,9
ENSG00000196639,450,386,433,548,173,325,195,231
ENSG00000285906,24,8,2,4,0,17,1,2
ENSG00000213964,0,0,0,0,0,0,0,0
ENSG00000197548,441,451,387,431,360,229,295,261
ENSG00000226621,0,0,0,0,0,0,0,0
ENSG00000235240,0,0,0,0,0,0,0,1
ENSG00000270531,0,0,0,0,0,0,0,0
ENSG00000144560,311,554,359,511,487,290,450,291
ENSG00000271716,0,0,0,0,0,1,0,0
ENSG00000272483,1,0,0,0,0,0,0,2
ENSG00000228791,0,0,0,0,0,0,0,0
ENSG00000265028,0,0,0,0,0,0,0,0
ENSG00000233544,0,0,0,0,0,0,0,0
ENSG00000244404,0,0,0,0,0,0,0,0
ENSG00000201713,0,0,0,0,0,0,0,0
ENSG00000213877,0,0,0,0,0,0,0,0
ENSG00000201962,0,0,0,0,0,0,0,0
ENSG00000229421,0,0,0,0,0,0,0,0
ENSG00000077092,596,378,437,584,513,170,408,565
ENSG00000287682,0,0,0,0,0,0,0,0
ENSG00000214407,0,1,1,0,0,0,0,0
ENSG00000202177,0,0,0,0,0,0,0,0
ENSG00000241280,1,1,0,1,2,1,0,1
ENSG00000174173,241,468,266,329,250,133,239,164
ENSG00000133657,5724,32468,5726,20850,14262,3918,9070,14047
ENSG00000244675,2,7,3,8,1,2,5,16
ENSG00000244730,0,0,1,0,0,0,0,0
ENSG00000187492,0,0,2,0,2,4,2,2
ENSG00000185614,18,16,21,28,20,8,19,8
ENSG00000182179,394,163,286,225,405,240,258,103
ENSG00000283726,0,0,0,0,0,0,0,0
ENSG00000183763,67,58,106,79,49,27,24,23
ENSG00000164076,0,0,0,0,0,0,0,1
ENSG00000264706,0,0,0,0,0,0,0,0
ENSG00000234667,0,0,0,0,0,0,0,0
ENSG00000230698,0,0,0,0,0,0,0,0
ENSG00000228008,0,0,1,1,0,1,0,0
ENSG00000164077,143,210,167,204,184,114,187,195
ENSG00000004534,754,904,816,821,503,456,593,499
ENSG00000003756,668,719,673,693,476,372,467,473
ENSG00000281691,0,1,4,3,0,0,3,0
ENSG00000235016,7,2,9,4,5,4,5,5
ENSG00000207922,0,0,0,0,0,0,0,0
ENSG00000114013,0,0,0,0,1,0,0,1
ENSG00000287977,0,0,0,0,0,0,0,0
ENSG00000036828,0,0,0,0,1,0,0,0
ENSG00000240236,0,0,0,0,0,0,0,0
ENSG00000121552,140,12,125,32,85,594,191,66
ENSG00000160124,133,198,167,127,111,68,81,99
ENSG00000114023,272,547,268,275,293,252,428,502
ENSG00000196981,124,141,113,123,77,56,74,80
ENSG00000242531,0,0,0,0,0,0,0,1
ENSG00000114030,932,859,1059,968,802,654,935,670
ENSG00000275348,0,0,0,0,0,0,0,0
ENSG00000287207,0,0,0,0,1,0,1,2
ENSG00000138496,331,68,416,302,735,231,313,86
ENSG00000163840,588,184,623,391,1040,275,410,190
ENSG00000173200,4,0,5,3,6,9,5,6
ENSG00000243918,0,1,0,0,1,0,0,1
ENSG00000125037,552,1099,622,738,890,368,645,674
ENSG00000144867,797,1617,857,1151,1032,518,1097,1211
ENSG00000244153,0,0,0,2,2,1,0,0
ENSG00000239445,5,17,10,37,11,0,6,24
ENSG00000249274,2,4,3,2,1,0,6,4
ENSG00000057019,17660,56475,20002,18949,22211,12713,29139,30447
ENSG00000206712,11,26,9,5,6,9,8,10
ENSG00000207331,0,0,0,0,0,0,1,1
ENSG00000064225,37,63,82,133,61,21,52,65
ENSG00000163820,1082,1174,893,1288,1060,758,1030,1406
ENSG00000224237,0,5,0,1,2,1,0,0
ENSG00000207251,0,1,0,0,0,0,0,0
ENSG00000287348,0,1,0,0,0,0,0,0
ENSG00000227523,0,0,0,0,0,0,0,0
ENSG00000230807,0,1,0,0,1,0,1,0
ENSG00000201033,0,0,0,0,0,0,0,0
ENSG00000158234,199,158,171,137,110,88,96,95
ENSG00000151276,523,437,548,458,333,452,955,854
ENSG00000144559,126,150,159,170,83,55,111,92
ENSG00000065371,0,0,0,0,0,0,0,0
ENSG00000163689,63,44,86,53,44,30,15,11
ENSG00000114656,1,4,4,2,1,2,3,2
ENSG00000163673,0,1,0,1,8,0,0,0
ENSG00000160791,0,0,0,0,0,0,0,0
ENSG00000170364,63,91,108,88,53,28,56,53
ENSG00000121570,0,1,0,0,0,0,0,0
ENSG00000145022,450,627,457,670,540,256,600,657
ENSG00000070087,3580,2909,2911,2994,2860,1829,2547,2621
ENSG00000179407,0,0,0,0,0,0,0,0
ENSG00000171121,3,9,21,5,10,3,7,4
ENSG00000288979,14,16,10,16,6,11,9,7
ENSG00000214145,0,3,8,0,0,0,1,0
ENSG00000289043,2,4,2,0,4,0,0,1
ENSG00000225764,0,0,0,0,1,0,0,1
ENSG00000225790,0,1,0,0,8,0,3,0
ENSG00000189229,0,0,0,0,0,0,0,0
ENSG00000289641,0,0,0,0,0,0,0,0
ENSG00000286329,2,13,7,4,0,12,10,10
ENSG00000229155,0,0,0,0,0,0,0,0
ENSG00000238097,0,0,0,0,0,0,1,0
ENSG00000289118,0,0,0,0,0,0,0,0
ENSG00000250934,0,1,0,0,0,0,0,0
ENSG00000289420,0,0,0,0,0,0,0,0
ENSG00000289358,0,0,0,0,0,0,0,0
ENSG00000239213,14,20,16,14,7,12,15,13
ENSG00000243273,0,0,0,0,0,0,0,0
ENSG00000289435,0,0,0,0,0,0,0,0
ENSG00000232065,1,1,3,1,0,1,1,1
ENSG00000243926,3,9,5,0,8,2,3,0
ENSG00000272758,7,3,6,6,2,2,4,9
ENSG00000289069,0,0,0,0,0,0,0,0
ENSG00000288969,0,0,0,0,0,0,0,0
ENSG00000289507,14,6,8,10,1,2,2,4
ENSG00000289233,0,0,0,0,0,0,0,0
ENSG00000289632,0,0,0,0,0,0,0,0
ENSG00000289138,5,9,8,14,14,4,8,2
ENSG00000288780,0,0,0,0,0,2,0,0
ENSG00000289574,1,6,6,12,4,6,6,4
ENSG00000289134,0,0,0,0,0,0,0,0
ENSG00000240138,0,0,0,0,0,1,1,0
ENSG00000243838,0,0,0,0,0,0,0,0
ENSG00000196542,0,0,0,0,0,0,0,0
ENSG00000240567,0,0,0,0,0,0,0,0
ENSG00000269888,0,0,0,0,0,1,0,0
ENSG00000234851,0,0,0,0,0,0,0,0
ENSG00000182447,0,0,0,0,0,0,0,0
ENSG00000156990,242,223,241,274,125,108,167,156
ENSG00000228874,0,0,0,0,0,0,0,0
ENSG00000227578,0,0,0,0,0,0,0,0
ENSG00000177463,91,125,144,126,96,88,96,95
ENSG00000237645,0,0,0,0,0,0,0,0
ENSG00000289417,0,0,0,0,0,0,0,0
ENSG00000228213,0,0,0,0,0,0,0,0
ENSG00000252982,0,0,0,0,0,0,0,0
ENSG00000232601,0,0,0,0,0,0,0,0
ENSG00000213169,9,3,7,9,6,3,5,8
ENSG00000285614,0,0,0,1,0,0,0,0
ENSG00000183185,0,0,0,0,0,0,0,0
ENSG00000250750,0,0,0,0,0,0,0,0
ENSG00000231362,0,1,0,0,0,1,1,0
ENSG00000132182,2,0,2,0,2,1,2,0
ENSG00000238138,0,0,0,0,0,0,0,0
ENSG00000223398,0,0,0,0,0,0,0,0
ENSG00000244502,0,0,0,0,0,0,0,0
ENSG00000163517,114,154,115,128,143,107,193,153
ENSG00000163520,14704,12160,12601,12448,2765,21687,19873,13150
ENSG00000114204,0,0,0,0,0,0,0,0
ENSG00000234742,1,0,0,0,0,0,0,0
ENSG00000114473,82,123,122,84,122,58,106,123
ENSG00000199306,0,0,0,0,0,0,0,1
ENSG00000182899,3332,4442,3124,3727,2457,1863,2631,2725
ENSG00000201622,0,0,0,0,0,0,0,0
ENSG00000286755,0,2,0,0,0,0,0,1
ENSG00000232832,0,0,0,0,0,0,0,0
ENSG00000212297,0,0,0,0,0,0,0,0
ENSG00000213113,0,0,0,0,0,0,0,0
ENSG00000236246,0,0,0,0,0,0,0,0
ENSG00000222792,0,0,0,0,0,0,0,0
ENSG00000230304,0,0,0,0,0,0,0,0
ENSG00000226008,0,0,0,0,0,0,0,0
ENSG00000185621,210,346,197,239,217,179,223,229
ENSG00000114745,504,743,551,712,618,359,613,549
ENSG00000289446,1,0,0,0,0,0,0,1
ENSG00000119231,434,785,477,571,550,353,483,506
ENSG00000163975,342,73,614,310,484,702,902,502
ENSG00000075711,1022,1228,1377,1243,1065,826,1305,1325
ENSG00000289396,3,5,8,5,2,0,0,15
ENSG00000265850,0,0,0,0,0,0,0,0
ENSG00000227375,0,0,0,0,0,0,0,0
ENSG00000286870,0,0,0,0,0,0,0,0
ENSG00000163746,0,0,0,0,2,0,0,1
ENSG00000226441,0,0,0,0,0,0,0,0
ENSG00000285731,0,0,0,0,0,0,0,0
ENSG00000231780,0,0,0,0,0,0,0,0
ENSG00000227309,0,0,0,0,0,0,0,0
ENSG00000271841,0,0,0,0,0,0,0,0
ENSG00000233133,0,0,0,0,0,0,0,0
ENSG00000286352,0,0,0,0,0,0,0,0
ENSG00000213383,0,0,0,0,0,0,1,1
ENSG00000214286,0,0,0,0,0,0,0,0
ENSG00000226238,0,0,0,0,0,0,0,0
ENSG00000131374,1118,1111,1193,1287,921,673,945,840
ENSG00000201182,0,0,0,0,0,0,0,0
ENSG00000157036,198,170,234,201,152,111,127,117
ENSG00000222883,0,0,0,0,0,0,0,0
ENSG00000240809,19,28,23,41,15,10,21,29
ENSG00000288793,0,0,0,0,0,0,0,0
ENSG00000199520,0,0,0,0,0,0,0,0
ENSG00000213450,0,0,0,1,0,0,1,0
ENSG00000287567,0,0,0,0,0,0,0,0
ENSG00000206891,0,0,0,0,0,0,0,0
ENSG00000212327,2,0,0,0,0,0,0,0
ENSG00000163702,32,34,54,54,34,11,54,37
ENSG00000288550,0,0,0,0,0,0,0,0
ENSG00000232287,0,0,0,0,0,0,0,0
ENSG00000172752,1,0,0,0,0,0,0,0
ENSG00000173402,2617,3242,3612,6951,2052,2741,4845,7056
ENSG00000280417,4,2,6,2,2,5,3,0
ENSG00000242142,0,0,0,0,0,0,0,0
ENSG00000163933,266,339,356,329,253,136,247,184
ENSG00000163932,408,393,539,481,474,260,364,307
ENSG00000179934,0,0,0,0,0,0,0,0
ENSG00000228168,1,1,1,0,0,0,0,0
ENSG00000238267,0,0,0,0,0,0,0,0
ENSG00000223668,3,2,1,3,1,0,1,1
ENSG00000144659,286,455,311,347,401,203,369,345
ENSG00000289279,0,0,0,0,0,0,0,0
ENSG00000284158,0,0,0,0,0,0,0,0
ENSG00000144655,130,347,224,242,145,139,223,149
ENSG00000284669,4,9,4,7,2,1,9,8
ENSG00000283849,1,0,1,0,0,0,2,1
ENSG00000214305,0,0,0,0,0,0,0,0
ENSG00000287620,0,0,0,0,2,1,2,3
ENSG00000168334,1,1,0,1,1,1,0,0
ENSG00000287995,0,0,0,0,0,0,0,0
ENSG00000215034,0,0,0,0,0,0,0,0
ENSG00000168329,1,0,0,0,1,0,1,0
ENSG00000270367,0,0,0,0,0,0,0,0
ENSG00000286689,8,0,0,0,1,4,2,0
ENSG00000131386,50,640,35,16,433,155,327,107
ENSG00000285654,0,0,0,0,0,0,0,0
ENSG00000154813,567,997,536,571,836,440,619,663
ENSG00000154814,102,132,113,120,89,62,75,82
ENSG00000270739,0,0,0,0,0,0,0,0
ENSG00000271964,2,1,1,0,3,0,0,0
ENSG00000272498,0,1,0,1,1,1,0,1
ENSG00000272529,1,1,0,0,1,0,0,0
ENSG00000287377,0,0,0,0,0,0,0,0
ENSG00000224085,0,0,1,0,0,0,0,0
ENSG00000114120,799,1259,741,733,981,860,864,761
ENSG00000248773,0,0,0,2,1,1,0,0
ENSG00000251270,0,0,0,0,0,0,0,0
ENSG00000287155,0,0,0,0,0,0,0,0
ENSG00000241400,0,0,0,0,0,0,0,0
ENSG00000249540,0,0,0,0,0,0,0,0
ENSG00000163913,227,209,263,254,147,101,152,126
ENSG00000201570,0,0,0,0,0,0,0,0
ENSG00000265327,0,0,0,0,0,0,0,0
ENSG00000202517,0,0,1,0,0,0,0,0
ENSG00000230274,0,0,0,0,0,0,0,0
ENSG00000168032,1,9,1,4,24,0,2,5
ENSG00000188846,4572,6259,4790,4707,3438,2374,3139,3084
ENSG00000177873,67,75,80,71,62,34,53,23
ENSG00000177842,2,7,4,11,5,2,10,5
ENSG00000199906,0,0,0,0,0,0,0,0
ENSG00000234067,0,0,0,0,0,0,0,0
ENSG00000226845,1,0,0,0,0,0,0,0
ENSG00000226302,0,0,0,0,0,0,0,0
ENSG00000289169,0,0,0,0,0,0,0,0
ENSG00000229072,0,0,0,0,0,0,0,0
ENSG00000231873,0,0,0,0,1,0,0,0
ENSG00000234287,0,0,0,0,0,1,0,0
ENSG00000287415,0,0,0,0,0,0,0,0
ENSG00000233096,0,0,0,0,0,0,0,0
ENSG00000233919,0,0,0,0,0,0,0,0
ENSG00000275256,0,0,0,0,0,0,0,0
ENSG00000168038,51,60,137,105,75,43,119,97
ENSG00000252409,0,0,0,0,0,0,0,0
ENSG00000222942,0,0,0,0,0,0,0,0
ENSG00000223513,0,0,0,0,1,0,0,0
ENSG00000251986,0,0,0,0,0,0,0,0
ENSG00000212145,0,0,0,0,0,0,0,0
ENSG00000234270,0,0,0,0,0,0,0,0
ENSG00000235339,0,0,0,0,0,0,0,0
ENSG00000182606,839,663,724,1095,734,837,567,528
ENSG00000229339,0,0,0,0,0,0,0,0
ENSG00000234562,0,0,0,0,0,0,0,0
ENSG00000222872,0,0,0,0,1,0,0,0
ENSG00000187094,2,10,2,21,27,2,4,124
ENSG00000231280,0,0,0,0,0,0,0,0
ENSG00000229572,0,0,0,0,0,0,0,0
ENSG00000157093,0,0,0,1,0,0,0,1
ENSG00000286516,0,0,0,0,0,0,0,0
ENSG00000271671,0,0,0,0,0,0,0,0
ENSG00000243547,14,16,20,25,13,8,10,6
ENSG00000278103,0,0,0,0,0,0,0,0
ENSG00000241815,0,0,0,0,0,0,0,0
ENSG00000199286,0,0,0,0,0,0,0,0
ENSG00000218754,0,0,0,0,0,1,1,0
ENSG00000241018,0,0,0,0,0,0,0,0
ENSG00000176243,0,0,0,0,0,1,0,0
ENSG00000286447,0,0,0,0,0,0,0,0
ENSG00000080224,0,0,0,0,2,0,0,1
ENSG00000251172,0,0,0,0,0,0,0,0
ENSG00000261292,0,0,0,0,0,0,0,0
ENSG00000282527,0,0,0,0,0,0,0,0
ENSG00000080200,426,557,445,421,346,296,328,367
ENSG00000279658,0,0,0,0,0,0,0,0
ENSG00000170854,344,461,395,393,272,195,302,242
ENSG00000213439,0,0,0,0,0,0,0,0
ENSG00000196578,0,0,0,0,0,0,0,0
ENSG00000289078,0,0,0,0,0,0,0,0
ENSG00000289509,0,0,0,0,0,0,0,0
ENSG00000197938,0,0,0,0,0,0,0,0
ENSG00000196098,0,0,0,0,0,0,0,0
ENSG00000206536,0,0,0,0,0,0,0,0
ENSG00000244653,0,0,0,0,0,0,0,0
ENSG00000286962,0,0,0,4,0,0,0,4
ENSG00000157103,0,0,0,0,0,0,0,0
ENSG00000287964,0,0,0,0,0,0,0,0
ENSG00000163527,3566,5307,3862,4273,3648,2010,3413,3521
ENSG00000144645,237,238,195,510,63,234,155,439
ENSG00000232490,0,0,0,1,0,0,0,0
ENSG00000223965,0,0,0,0,0,0,0,0
ENSG00000197385,17,8,12,16,1,9,7,5
ENSG00000235670,2,5,2,2,6,0,3,0
ENSG00000201701,0,0,0,0,0,0,0,0
ENSG00000252398,0,0,0,0,0,0,0,0
ENSG00000251590,0,0,0,0,0,0,0,0
ENSG00000152642,116,100,182,184,101,70,176,179
ENSG00000236732,0,0,0,0,0,0,0,1
ENSG00000237433,0,0,0,1,1,0,1,1
ENSG00000270377,0,0,0,0,0,0,0,0
ENSG00000234737,0,0,1,0,0,0,0,0
ENSG00000242770,0,0,0,0,0,0,0,0
ENSG00000289742,0,0,0,0,0,0,0,0
ENSG00000163606,0,0,0,0,0,1,4,1
ENSG00000272844,1,0,0,0,2,0,0,0
ENSG00000163607,202,175,189,181,74,82,166,131
ENSG00000163608,465,601,547,551,485,357,482,364
ENSG00000243483,0,0,0,0,0,0,0,0
ENSG00000241219,0,0,0,0,0,0,0,0
ENSG00000243795,1,2,4,2,0,0,2,2
ENSG00000240375,0,1,0,1,0,1,0,0
ENSG00000273394,0,0,1,0,0,0,0,0
ENSG00000184307,72,133,81,84,89,46,79,66
ENSG00000163617,48,55,39,54,46,30,36,34
ENSG00000270880,0,0,0,0,0,0,0,0
ENSG00000287805,0,0,0,0,0,0,0,0
ENSG00000285836,1,0,1,0,0,0,0,0
ENSG00000151576,297,484,423,481,422,162,251,269
ENSG00000151577,0,0,0,1,0,0,0,0
ENSG00000172765,222,343,224,351,224,197,277,343
ENSG00000202412,0,0,0,0,0,0,0,0
ENSG00000283509,0,0,0,0,0,0,0,0
ENSG00000203644,47,38,45,55,48,7,25,21
ENSG00000271270,23,39,27,46,44,13,22,50
ENSG00000250643,0,0,1,0,0,0,1,0
ENSG00000170893,6,0,2,0,0,2,1,0
ENSG00000248459,0,0,0,0,0,0,0,0
ENSG00000284731,0,0,1,0,0,1,0,0
ENSG00000249869,0,0,0,0,0,0,0,0
ENSG00000180770,0,0,0,0,0,0,0,0
ENSG00000251178,0,0,0,0,0,0,0,0
ENSG00000251610,0,0,0,0,0,0,0,0
ENSG00000248243,0,0,0,1,0,0,0,1
ENSG00000249846,1,0,2,0,0,2,0,0
ENSG00000248618,0,0,0,0,0,0,0,0
ENSG00000250580,0,0,0,0,0,0,0,0
ENSG00000287045,0,1,0,0,0,0,0,1
ENSG00000144935,221,244,272,254,270,169,235,264
ENSG00000168028,5724,5150,4699,5826,2524,2543,2982,2795
ENSG00000061938,414,392,450,798,332,322,497,507
ENSG00000289747,0,0,0,0,0,0,0,0
ENSG00000289219,0,0,0,0,0,0,0,0
ENSG00000072274,4275,8566,4195,5626,6404,3980,7283,5785
ENSG00000178053,91,87,97,66,54,71,81,61
ENSG00000168827,631,992,761,920,856,367,626,697
ENSG00000079257,2838,1272,3444,627,823,1276,3076,252
ENSG00000072756,289,410,346,287,278,217,314,210
ENSG00000289750,0,0,0,0,0,0,0,0
ENSG00000131381,212,325,272,285,228,155,213,151
ENSG00000241946,0,0,0,0,0,0,0,0
ENSG00000163728,400,707,463,472,780,334,501,555
ENSG00000284862,6,5,2,5,4,3,0,12
ENSG00000145075,0,0,0,0,0,0,0,0
ENSG00000243187,0,0,0,0,0,0,0,0
ENSG00000285336,0,5,0,2,10,0,1,1
ENSG00000242811,0,0,0,0,0,0,0,0
ENSG00000242068,0,0,0,0,2,0,0,0
ENSG00000241473,0,0,0,0,0,0,0,0
ENSG00000239516,0,0,0,0,0,1,0,0
ENSG00000213157,0,0,0,0,0,0,0,0
ENSG00000205981,188,199,212,213,173,94,164,149
ENSG00000242140,0,0,0,0,1,0,0,0
ENSG00000206932,0,0,0,0,0,0,0,2
ENSG00000237806,0,0,0,0,0,0,0,0
ENSG00000114416,1764,2549,2103,1886,1584,1073,1459,1461
ENSG00000114455,0,0,0,0,0,0,2,0
ENSG00000066405,3,1,3,2,3,1,7,3
ENSG00000272609,0,0,0,0,0,0,0,0
ENSG00000158163,104,102,117,168,72,33,76,67
ENSG00000240668,0,0,0,0,0,0,1,0
ENSG00000118017,1,4,6,0,6,1,3,4
ENSG00000286396,0,1,1,0,0,0,0,1
ENSG00000138231,177,206,280,230,164,101,159,121
ENSG00000114098,433,465,496,475,359,272,395,273
ENSG00000181322,1,3,2,1,2,1,1,0
ENSG00000071282,71,77,108,210,180,98,365,98
ENSG00000224884,0,0,0,0,0,0,0,0
ENSG00000125046,0,0,0,0,0,0,0,0
ENSG00000182533,0,0,0,0,0,0,0,0
ENSG00000180914,474,174,105,436,118,105,120,709
ENSG00000077097,2139,2998,2898,2745,1585,1119,1814,1458
ENSG00000173230,1733,2428,1492,1675,1619,1404,1868,1826
ENSG00000244357,0,0,0,0,0,0,0,0
ENSG00000288720,2,0,2,2,2,1,3,3
ENSG00000163818,202,268,169,169,273,169,240,185
ENSG00000201635,0,0,0,0,0,0,0,0
ENSG00000157014,203,243,239,281,236,126,215,127
ENSG00000289763,0,0,0,0,0,0,0,0
ENSG00000058262,8159,13474,8501,9923,10213,6331,9370,9277
ENSG00000132155,608,760,771,706,521,431,549,401
ENSG00000175093,0,0,0,1,0,0,0,1
ENSG00000184100,2,2,2,1,0,3,4,2
ENSG00000121542,156,227,144,182,161,85,134,129
ENSG00000273454,0,0,1,0,0,0,3,1
ENSG00000272678,0,0,0,0,0,0,0,0
ENSG00000173175,2,6,3,3,5,4,32,13
ENSG00000179796,0,0,0,0,0,0,0,0
ENSG00000176040,0,0,1,2,1,0,1,0
ENSG00000090539,28,1,22,12,3,8,43,5
ENSG00000225558,2,3,2,2,1,0,0,1
ENSG00000199594,1,1,0,0,0,0,0,0
ENSG00000224080,4,8,1,14,17,1,9,11
ENSG00000271993,2,2,1,0,0,0,0,0
ENSG00000231449,1,0,0,1,0,0,0,0
ENSG00000271653,0,0,0,0,0,0,0,0
ENSG00000230409,7,14,11,9,9,6,6,7
ENSG00000222208,0,0,0,0,1,0,0,0
ENSG00000199327,0,0,0,0,0,0,0,0
ENSG00000264986,0,0,0,0,0,0,1,0
ENSG00000229048,0,0,0,0,0,1,0,0
ENSG00000243508,0,0,0,1,0,0,0,0
ENSG00000252953,0,0,0,0,0,0,0,0
ENSG00000287595,0,0,0,0,0,0,0,0
ENSG00000239268,3,11,2,3,11,0,2,1
ENSG00000225733,2407,2212,2551,2427,1872,1331,1637,1386
ENSG00000182568,130,328,149,166,260,167,207,192
ENSG00000163848,811,1116,1010,829,854,649,979,742
ENSG00000168811,9,12,5,6,36,6,6,8
ENSG00000173950,503,614,509,684,260,378,410,521
ENSG00000233303,0,0,0,0,0,0,0,0
ENSG00000265333,0,0,0,0,0,0,0,0
ENSG00000244314,0,0,0,0,0,0,0,0
ENSG00000206600,0,0,1,0,0,0,1,0
ENSG00000287005,5,0,3,3,0,2,0,2
ENSG00000114331,1039,1525,1295,1248,1131,874,1154,933
ENSG00000229325,5,3,4,8,2,3,1,2
ENSG00000227433,0,0,0,0,0,0,0,0
ENSG00000207368,0,0,0,0,0,0,0,0
ENSG00000184203,570,920,495,832,627,365,489,507
ENSG00000252620,1,0,0,0,0,0,0,0
ENSG00000223711,3,4,0,4,3,3,1,2
ENSG00000265882,0,0,0,0,0,0,0,0
ENSG00000236844,0,2,1,1,0,0,0,0
ENSG00000236425,0,0,0,0,0,0,0,0
ENSG00000189058,12,2,26,5,3,13,22,4
ENSG00000224769,0,1,2,0,0,1,1,1
ENSG00000113966,140,266,146,144,132,89,153,128
ENSG00000288029,0,0,0,0,1,0,0,0
ENSG00000242983,0,0,0,0,0,0,0,0
ENSG00000286353,0,0,0,0,0,0,0,0
ENSG00000229806,1,1,0,1,1,1,1,0
ENSG00000265992,0,0,0,0,1,0,0,0
ENSG00000243715,0,0,0,0,0,0,0,0
ENSG00000144771,0,0,0,0,0,0,0,0
ENSG00000239991,0,0,0,0,0,0,0,0
ENSG00000243572,0,0,0,0,0,0,0,0
ENSG00000157388,11,17,3,10,2,2,0,7
ENSG00000232746,0,0,0,0,0,0,0,0
ENSG00000279673,23,3,23,20,17,19,26,10
ENSG00000246022,0,0,0,0,0,0,0,0
ENSG00000289828,0,0,0,0,0,0,0,0
ENSG00000289005,2,1,0,0,5,1,1,2
ENSG00000287706,0,0,0,0,0,0,0,2
ENSG00000288848,2,2,0,1,0,2,1,0
ENSG00000288926,6,7,1,8,6,3,2,4
ENSG00000288990,0,0,0,0,0,1,1,0
ENSG00000243083,0,0,1,0,1,0,1,1
ENSG00000289500,0,0,1,0,0,0,0,0
ENSG00000288806,1,0,3,0,6,1,5,0
ENSG00000235831,9,3,12,4,5,6,4,7
ENSG00000272360,1,0,2,3,0,0,2,0
ENSG00000288996,0,0,0,0,1,1,1,1
ENSG00000223930,3,1,3,1,5,0,8,0
ENSG00000228956,0,0,0,0,0,0,0,0
ENSG00000289063,1,0,1,0,0,0,0,0
ENSG00000288769,0,0,0,1,2,0,0,2
ENSG00000289086,3,0,1,0,2,0,1,0
ENSG00000235978,1,0,1,0,0,4,2,2
ENSG00000261572,1,0,0,0,0,0,0,0
ENSG00000287774,9,5,2,24,8,3,2,13
ENSG00000231249,3,4,1,2,6,2,4,0
ENSG00000272554,0,0,0,0,0,0,0,0
ENSG00000288952,0,0,0,0,0,0,0,0
ENSG00000243069,0,6,0,2,6,0,1,0
ENSG00000281392,1,7,5,6,16,5,2,3
ENSG00000223552,0,0,0,0,0,0,0,0
ENSG00000242242,2,2,5,1,11,0,2,3
ENSG00000289884,1,5,3,76,24,1,8,20
ENSG00000260236,14,15,13,8,10,9,11,10
ENSG00000227398,31,31,32,57,63,36,40,49
ENSG00000286585,0,3,1,5,8,1,2,4
ENSG00000242622,7,16,17,7,13,9,12,13
ENSG00000289315,0,0,0,0,0,0,0,0
ENSG00000289409,0,0,0,0,0,0,0,0
ENSG00000289971,2,5,10,2,3,0,0,2
ENSG00000243176,38,21,38,40,45,21,54,37
ENSG00000243818,0,0,0,0,0,0,0,0
ENSG00000289324,0,1,0,0,1,0,0,0
ENSG00000240137,9,12,12,12,12,8,14,7
ENSG00000242516,55,58,182,67,13,5,109,62
ENSG00000224957,0,0,1,2,0,0,3,0
ENSG00000272970,6,2,3,1,1,7,17,8
ENSG00000289450,0,0,0,0,0,0,0,0
ENSG00000239523,8,3,8,5,6,4,8,6
ENSG00000244128,7,0,2,5,8,0,7,6
ENSG00000231574,2,1,1,0,33,1,15,9
ENSG00000289986,0,0,0,0,0,0,0,0
ENSG00000241684,0,9,1,3,10,0,8,0
ENSG00000224652,0,0,0,0,0,0,0,0
ENSG00000242808,5,2,1,4,6,1,3,0
ENSG00000289524,0,0,0,0,0,0,0,0
ENSG00000241163,1,0,0,0,5,0,2,0
ENSG00000290001,0,0,0,0,0,0,0,0
ENSG00000232352,1,6,3,5,1,2,0,2
ENSG00000286584,5,1,0,4,3,1,2,3
ENSG00000229619,84,120,102,96,71,58,118,83
ENSG00000281160,0,0,0,0,0,0,0,0
ENSG00000290035,0,0,0,0,15,0,0,0
ENSG00000288700,2,0,3,2,1,0,2,0
ENSG00000289558,0,2,2,2,2,1,2,0
ENSG00000288868,5,10,2,3,9,3,9,4
ENSG00000241135,0,0,1,0,0,0,2,1
ENSG00000228109,15,3,12,11,3,10,9,5
ENSG00000287158,0,0,0,0,7,0,0,0
ENSG00000290054,0,0,0,0,0,0,0,0
ENSG00000241472,16,10,42,18,21,11,2,9
ENSG00000268129,0,0,0,0,0,0,0,0
ENSG00000239922,0,0,0,0,0,0,0,0
ENSG00000288895,0,0,0,1,0,0,0,0
ENSG00000206573,159,159,168,163,120,107,111,125
ENSG00000230266,0,0,0,1,0,0,0,0
ENSG00000289451,0,0,0,0,0,0,0,0
ENSG00000231770,36,48,22,32,21,13,22,22
ENSG00000248932,11,10,17,15,11,7,15,10
ENSG00000243694,0,4,0,0,1,0,1,10
ENSG00000290077,0,0,0,0,0,0,0,0
ENSG00000230084,33,29,37,43,14,16,24,37
ENSG00000289859,0,0,0,0,0,0,0,0
ENSG00000289130,0,0,1,0,0,0,0,0
ENSG00000233058,19,106,25,45,33,25,18,42
ENSG00000288831,0,0,0,0,0,0,0,0
ENSG00000229334,29,32,43,30,14,11,35,19
ENSG00000287042,3,1,0,0,2,1,1,0
ENSG00000241905,0,0,0,0,0,0,0,0
